segment_id,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct
osm_way_436841969,12.88420054870447,77.64053854230706,12.88432555,77.64161359416669,12884,77641,Hulimavu,No Junction,No Junction,secondary,9.0,120,osm_overpass_nearest_road,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",1st Main Road,tertiary,"LINESTRING (77.6385037 12.8842059, 77.6388373 12.8841466, 77.6389864 12.8841229, 77.6391741 12.884101, 77.6392726 12.8840849, 77.6393282 12.8840788, 77.6393705 12.8840705, 77.6394022 12.8840592, 77.6394632 12.8840354, 77.6395185 12.8840101, 77.6396384 12.8839562, 77.6396797 12.8839378, 77.6397162 12.8839233, 77.6397517 12.8839157, 77.6397847 12.8839146, 77.6398291 12.883922, 77.6398759 12.8839288, 77.6400984 12.8839537, 77.6402106 12.8839706, 77.6404895 12.8840125, 77.6405598 12.8840231, 77.6407973 12.8840588, 77.6408774 12.8840716, 77.6409532 12.884087, 77.6410252 12.8841042, 77.6410871 12.8841201, 77.6411456 12.8841376, 77.641224 12.8841691, 77.6423798 12.884761, 77.642494 12.8848116)",81.0,0.025969862135299775,0.8222079589216945
osm_way_1329637596,13.184313205429925,77.67995890662907,13.1843443775,77.679822245,13184,77679,Chikkajala,No Junction,No Junction,residential,6.0,120,osm_overpass_nearest_road,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,service,"LINESTRING (77.679765 13.1843361, 77.6798507 13.184326, 77.6801257 13.1842935, 77.6801528 13.1842902)",110.0,0.03526771401090093,0.8648908857509627
osm_way_151675952,12.964661473655779,77.71601645472745,12.964809735833335,77.717236055,12964,77717,HAL Old Airport,No Junction,No Junction,secondary,9.0,120,osm_overpass_nearest_road,"60 Feet Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",60 Feet Road,tertiary,"LINESTRING (77.7142764 12.9643584, 77.7143552 12.9643724, 77.7146326 12.9644217, 77.7149839 12.9644872, 77.7156871 12.9646133, 77.7158156 12.9646422, 77.7160834 12.964693, 77.7167495 12.9647964, 77.7171776 12.9648597, 77.7176047 12.9648892, 77.7177644 12.9648692)",85.0,0.0272523244629689,0.8307124518613607
osm_way_1032505195,12.98852903594353,77.60278491259496,12.98923995630252,77.60219104957983,12989,77602,Shivajinagar,No Junction,No Junction,secondary,9.0,119,osm_overpass_nearest_road,"Broadway Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Hazrat Kambal Posh Road,tertiary,"LINESTRING (77.6016556 12.9897724, 77.6018839 12.989522, 77.6020663 12.9893209, 77.6021199 12.9892619, 77.602186 12.9891889, 77.6023617 12.9889961, 77.6026705 12.9886564, 77.6027394 12.9885807, 77.6027957 12.9885188, 77.6029756 12.988321, 77.6030054 12.9882882, 77.6031876 12.9880879, 77.6033982 12.9878563, 77.6035664 12.9876686, 77.6037853 12.9874243, 77.6038986 12.9872726)",95.0,0.030458480282141712,0.8459563543003851
osm_way_1528735982,12.968691019077028,77.5371490065504,12.968705839495797,77.53714939327735,12968,77536,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",Named Junction,secondary,9.0,119,osm_overpass_nearest_road,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1st Main Road,tertiary,"LINESTRING (77.5367643 12.968814, 77.5368232 12.9687966, 77.5368963 12.9687719, 77.5374908 12.9685834, 77.5375154 12.9685443)",117.0,0.037512023084321895,0.8746790757381258
osm_way_1365465282,12.982267184971255,77.61079353971984,12.982310221848739,77.61061877647057,12982,77610,Shivajinagar,No Junction,No Junction,residential,6.0,119,osm_overpass_nearest_road,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,service,"LINESTRING (77.6105482 12.982335, 77.6105897 12.9823229, 77.6106679 12.9823001, 77.6110395 12.9822016)",89.0,0.028534786790638023,0.837772785622593
osm_way_1303669682,12.9395478128007,77.69551223068085,12.93964970061762,77.69556902751927,12939,77695,HAL Old Airport,No Junction,No Junction,secondary,9.0,118,osm_overpass_nearest_road,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Service Road,tertiary,"LINESTRING (77.6956185 12.939708, 77.6956011 12.9396818, 77.6954711 12.9394858, 77.6954639 12.939475, 77.695406 12.9393876)",116.0,0.037191407502404614,0.8732349165596919
osm_way_461556479,12.973296367928176,77.5083575050386,12.972822094067796,77.50830312881355,12971,77507,Jnanabharathi,No Junction,No Junction,primary,12.0,118,osm_overpass_nearest_road,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Kengeri Main Road,primary,"LINESTRING (77.5107547 12.9796102, 77.5106798 12.9793248, 77.5105086 12.9785018, 77.5103575 12.9778045, 77.5102822 12.9774881, 77.5102461 12.9773366, 77.5102219 12.977235, 77.5102133 12.9772026, 77.5101907 12.9771181, 77.5100433 12.9765663, 77.5100108 12.9764445, 77.5097375 12.9756194, 77.5096413 12.9753438, 77.5094963 12.9749611, 77.5093212 12.9745253, 77.5092272 12.9743061, 77.5091991 12.974244, 77.5083885 12.97295, 77.5078547 12.9720535, 77.5077955 12.9719573, 77.5076555 12.9717297, 77.5072699 12.9711612, 77.5068443 12.9706127, 77.5064876 12.9697968, 77.5064186 12.9696201, 77.5063189 12.9693368, 77.5062227 12.9690633, 77.5059637 12.9684445, 77.5059288 12.9683611, 77.5057965 12.9680806, 77.5056939 12.9678711, 77.5053695 12.9672085)",102.0,0.03270278935556268,0.8573491655969191
osm_way_441748062,13.001830493635694,77.72308675115084,13.003430907692305,77.72348479230772,13003,77723,K.R. Pura,No Junction,No Junction,secondary,9.0,117,osm_overpass_nearest_road,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)",Hoodi-Kodigehalli Road,tertiary,"LINESTRING (77.7224384 13.0001357, 77.7224539 13.0001827, 77.7224685 13.000233, 77.7228298 13.0009498, 77.7229406 13.0011696, 77.7229941 13.0013093, 77.7230062 13.0013408, 77.7230725 13.0015138, 77.7231525 13.0017224, 77.7232906 13.002376, 77.7233028 13.0025372, 77.723389 13.002716, 77.7234927 13.0035959)",104.0,0.03334402051939724,0.8591142490372272
osm_way_780897432,12.888833428091639,77.56291542137605,12.888403508547013,77.56252357350428,12888,77562,Thalagattapura,No Junction,No Junction,secondary,9.0,117,osm_overpass_nearest_road,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",,tertiary,"LINESTRING (77.5634313 12.8895232, 77.5633836 12.8892993, 77.5633621 12.8892276, 77.5633256 12.8891429, 77.5630774 12.8889175, 77.5626583 12.8885606, 77.5624416 12.8883994, 77.562389 12.8883788, 77.5621856 12.888409)",73.0,0.023404937479961526,0.8058408215661104
osm_way_143240409,12.983108247787335,77.60787305161537,12.983014615384615,77.60820172649572,12983,77607,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,residential,6.0,117,osm_overpass_nearest_road,"Haji Ibrahim Sahib Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Ibrahim Sahib Street,residential,"LINESTRING (77.6065148 12.9835291, 77.6073615 12.9832739, 77.6079169 12.9830933, 77.6084736 12.9829184, 77.60923 12.9826831)",114.0,0.03655017633857006,0.8711489088575096
osm_way_377096332,12.949786952666093,77.69936110511958,12.950694935893857,77.69954862354525,12952,77699,HAL Old Airport,No Junction,No Junction,primary,12.0,117,osm_overpass_nearest_road,"Outer Ring Road, Eldorado Apartment, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Outer Ring Road,trunk,"LINESTRING (77.6984464 12.9461947, 77.6986454 12.9468495, 77.6988799 12.9475122, 77.6989918 12.9478403, 77.6990227 12.9479427, 77.6990541 12.9480686, 77.6991376 12.9484036, 77.6991982 12.9486586, 77.6992246 12.94877, 77.6992843 12.9490868, 77.6994257 12.9499234, 77.6997166 12.9516441, 77.699806 12.9520254, 77.700024 12.9529057, 77.7000909 12.9531761, 77.7001447 12.9534147)",96.0,0.030779095864058994,0.8477214377406932
osm_way_1342042785,12.987261731279268,77.7351125727504,12.987265703418807,77.73525123504275,12987,77734,Whitefield,No Junction,No Junction,residential,6.0,117,osm_overpass_nearest_road,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,service,"LINESTRING (77.7348072 12.9866788, 77.7348255 12.9866931, 77.7348435 12.9867163, 77.7348479 12.9874974, 77.7348485 12.9875269, 77.734957 12.9875297, 77.7350121 12.9874824, 77.7351574 12.9873846, 77.7356308 12.987375, 77.7357101 12.9872859, 77.7358153 12.9872843)",117.0,0.037512023084321895,0.8746790757381258
osm_way_780924531,12.908178103082182,77.60016383165225,12.907636195726495,77.60019124358973,12908,77600,J.P. Nagar,BTP130 - GD Mara Junction,Named Junction,secondary,9.0,117,osm_overpass_nearest_road,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,tertiary,"LINESTRING (77.6002527 12.9072651, 77.600186 12.9079506, 77.6001384 12.9084395, 77.6000749 12.9090911)",99.0,0.031740942609810835,0.8530166880616175
osm_way_36913445,12.988668783818309,77.6087393137639,12.988453759829056,77.60872216495726,12985,77607,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,117,osm_overpass_nearest_road,"Seppings Road, Nehru Puram, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Seppings Road,tertiary,"LINESTRING (77.6068741 12.9853752, 77.6073563 12.9854139, 77.607563 12.9855171, 77.6077488 12.9856427, 77.6078214 12.9857137, 77.6078901 12.9858104, 77.6082772 12.986327, 77.6084079 12.9865208, 77.6084441 12.9866651, 77.6085206 12.9869738, 77.6085511 12.9871479, 77.6085754 12.9872607, 77.6085946 12.9873497, 77.6087019 12.9878966, 77.6088061 12.9883129, 77.6089499 12.9891266, 77.6089714 12.9893371, 77.6090318 12.9895768, 77.6090542 12.9896655, 77.6091471 12.990034, 77.6092215 12.9903188, 77.6092895 12.9905863, 77.6093984 12.9911428, 77.6094246 12.9912784, 77.6094795 12.9915627, 77.6094959 12.9916475, 77.6095048 12.9916935, 77.6095271 12.9918089, 77.6096885 12.9925606, 77.609705 12.9926164, 77.6097184 12.99268)",66.0,0.02116062840654056,0.7836970474967908
osm_way_1342054462,12.96683115,77.535579,12.966656353752729,77.53548165727753,12967,77535,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,116,osm_overpass_nearest_road,"17th Cross Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",17th Cross Road,tertiary,"LINESTRING (77.535237 12.9660985, 77.535921 12.9675638)",113.0,0.036229560756652776,0.87002567394095
osm_way_95664211,12.998628241309689,77.55022406730338,12.999008245689655,77.55018235000001,12999,77550,Malleshwaram,BTP027 - Modi Bridge Junction,Named Junction,secondary,9.0,116,osm_overpass_nearest_road,"Chord Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",20th Main Road,tertiary,"LINESTRING (77.5500272 12.9995794, 77.5502068 12.998693, 77.5503306 12.9981469, 77.5503836 12.9978642, 77.5504102 12.9977127, 77.5504165 12.9976763)",93.0,0.02981724911830715,0.8430680359435173
osm_way_562315052,13.053960486235429,77.59140185929817,13.053850195652174,77.59261620347824,13053,77592,Kodigehalli,No Junction,No Junction,residential,6.0,115,osm_overpass_nearest_road,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,residential,"LINESTRING (77.5934681 13.0536588, 77.5933608 13.0536613, 77.5924742 13.0537892, 77.5920274 13.0538411, 77.5907798 13.0540645, 77.5904248 13.0541266, 77.5900377 13.0541837, 77.5895509 13.0542535, 77.589338 13.054284)",115.0,0.03687079192048734,0.8721116816431322
osm_way_781830299,13.01204886867584,77.55332282826849,13.012185160000001,77.55318352434783,13012,77553,Malleshwaram,No Junction,No Junction,residential,6.0,115,osm_overpass_nearest_road,"Da Ra Bendre Road, Phoenix Kessaku, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,service,"LINESTRING (77.5530445 13.0123707, 77.5533244 13.0118497, 77.5536952 13.0120823)",88.0,0.028214171208720745,0.8364890885750963
osm_way_150583278,12.961703387269022,77.7018001372474,12.96084967478261,77.70167835913044,12960,77701,HAL Old Airport,No Junction,No Junction,secondary,9.0,115,osm_overpass_nearest_road,"Outer Ring Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Service Road,tertiary,"LINESTRING (77.7020784 12.9634177, 77.7020493 12.9631599, 77.7020321 12.9630281, 77.7019949 12.9628096, 77.7019352 12.9624701, 77.7019222 12.9623892, 77.7018622 12.9620751, 77.7018278 12.9618735, 77.7016529 12.9608472, 77.7015065 12.9599912)",98.0,0.03142032702789355,0.8518934531450578
osm_way_111867008,12.96885104340051,77.57395166729361,12.9686258622807,77.5743531245614,12968,77574,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",Named Junction,secondary,9.0,114,osm_overpass_nearest_road,"Ravi Thivari Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",Sultanpete Main Road,tertiary,"LINESTRING (77.5748666 12.9683438, 77.5748156 12.9683723, 77.5747836 12.9683902, 77.5744396 12.9685827, 77.5740371 12.9688087, 77.5738736 12.9688971, 77.5736101 12.9690395, 77.5734282 12.9691379, 77.5733649 12.9691721, 77.5732584 12.9692297, 77.573228 12.9692461, 77.573033 12.9693515)",100.0,0.032061558191728116,0.8541399229781772
osm_way_1148461546,13.092557315402898,77.59425068630821,13.093873585087719,77.59439738596492,13094,77594,Yelahanka,No Junction,No Junction,primary,12.0,114,osm_overpass_nearest_road,"Allalasandra Main Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Yelahanka Road,primary,"LINESTRING (77.5944163 13.0949432, 77.5944034 13.094771, 77.5943216 13.0936816, 77.5943098 13.0935241, 77.5943051 13.0934611, 77.594267 13.0929547, 77.5942426 13.09263, 77.5942342 13.0924734, 77.5942074 13.0919754, 77.5942036 13.0919037, 77.594122 13.0903864, 77.5941104 13.0901698)",110.0,0.03526771401090093,0.8648908857509627
osm_way_531278300,12.993749001487148,77.55267461759713,12.993518434210529,77.55267038333334,12993,77552,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Named Junction,secondary,9.0,114,osm_overpass_nearest_road,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",17th Main (S. Nijalingappa Road),tertiary,"LINESTRING (77.5526457 12.9931179, 77.5526563 12.9933481, 77.5526601 12.993431, 77.552668 12.9936046, 77.5526743 12.9937461, 77.5526908 12.9941009, 77.5526943 12.9941767, 77.5527036 12.9943801)",101.0,0.0323821737736454,0.8557445442875481
osm_way_38096723,12.991797163983657,77.55256150526345,12.991936801754385,77.55260960263158,12992,77552,Rajajinagar,"BTP170 - Dr. Bheem Rao Palace, Chord Road",Named Junction,secondary,9.0,114,osm_overpass_nearest_road,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",17th Main (S. Nijalingappa Road),tertiary,"LINESTRING (77.5525396 12.9911754, 77.5525504 12.9915725, 77.5525603 12.9919342, 77.5525989 12.9924181)",84.0,0.02693170888105162,0.8283055198973043
osm_way_465135520,12.957192276567875,77.51863204925209,12.957024908771931,77.51861407280703,12957,77518,Byatarayanapura,No Junction,No Junction,secondary,9.0,114,osm_overpass_nearest_road,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",Gandhi Marg,secondary,"LINESTRING (77.5187252 12.9577612, 77.5186836 12.9575834, 77.5185533 12.9566207)",75.0,0.02404616864379609,0.8101732991014121
osm_way_1460426930,13.184258909599176,77.6799510331719,13.184266146017698,77.67980922743362,13184,77679,Chikkajala,No Junction,No Junction,residential,6.0,113,osm_overpass_nearest_road,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,service,"LINESTRING (77.6801441 13.1842329, 77.6801154 13.1842368, 77.679848 13.1842731, 77.6797578 13.1842836)",107.0,0.03430586726514909,0.8621630295250321
osm_way_327427566,12.99993191072024,77.61139975343214,13.000123043362832,77.6111676380531,13000,77611,Pulikeshinagar(F.Town),No Junction,No Junction,residential,6.0,113,osm_overpass_nearest_road,"Netaji Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Roberston Cross Road,residential,"LINESTRING (77.6114639 12.9995479, 77.6115979 12.9997167, 77.6116422 12.9997759, 77.611362 13.0000102, 77.6110488 13.0002924)",108.0,0.03462648284706637,0.8631258023106547
osm_way_462585115,12.959056748050676,77.58285155608436,12.958167091150443,77.5823552902655,12958,77582,City Market,BTP167 - JC Road Junction,Named Junction,primary,12.0,113,osm_overpass_nearest_road,"Model Road, Ryders Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",JC Road,primary,"LINESTRING (77.5821331 12.9577464, 77.5823973 12.9582174, 77.5824125 12.9582445, 77.5824649 12.958338, 77.5826513 12.9586703, 77.5827618 12.9588674, 77.5827935 12.9589238, 77.5828645 12.9590642, 77.5828906 12.9591158, 77.5829773 12.9592871, 77.5830847 12.9594818, 77.5831193 12.9595483, 77.5832656 12.9598298, 77.5832991 12.9598943, 77.5834304 12.960147, 77.5835324 12.9603434, 77.5835496 12.9603781)",88.0,0.028214171208720745,0.8364890885750963
osm_way_30810602,12.997193201809882,77.61073998967248,12.997173499115044,77.61075791858407,12996,77611,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,113,osm_overpass_nearest_road,"Coles Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Coles Road,tertiary,"LINESTRING (77.609738 12.9976737, 77.6098823 12.9976045, 77.6100772 12.997511, 77.6101834 12.9974601, 77.6104511 12.9973317, 77.6107426 12.9971933, 77.6108945 12.9971191, 77.6109446 12.997095, 77.6111277 12.9970072, 77.6112558 12.9969458, 77.6114369 12.9968589, 77.6117414 12.9967115)",100.0,0.032061558191728116,0.8541399229781772
osm_way_1412642797,13.000378987380175,77.61114283700981,13.000233185840706,77.61110487787609,13000,77611,Pulikeshinagar(F.Town),No Junction,No Junction,primary,12.0,113,osm_overpass_nearest_road,"Netaji Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Haines Road,primary,"LINESTRING (77.6114504 13.0007088, 77.6112643 13.0005427, 77.6110488 13.0002924, 77.6108819 13.0000112)",96.0,0.030779095864058994,0.8477214377406932
osm_way_328758436,12.990666059091978,77.6558355030192,12.993560808567452,77.66182062154805,12994,77663,Banaswadi,No Junction,No Junction,primary,12.0,113,osm_overpass_nearest_road,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Swamy Vivekananda Road,primary,"LINESTRING (77.6482912 12.987122, 77.6483919 12.9871629, 77.6485169 12.9872161, 77.6488865 12.9873829, 77.6493365 12.9875841, 77.649562 12.9876908, 77.6498191 12.9878125, 77.651014 12.9883633, 77.6517845 12.9887217, 77.6518405 12.9887468, 77.6523619 12.9890013, 77.6528579 12.9892293, 77.652953 12.989273, 77.6535137 12.9895307, 77.6538212 12.9896805, 77.6539039 12.9897212, 77.6545491 12.9900312, 77.654593 12.9900512, 77.6568584 12.991134, 77.656898 12.9911529, 77.6569161 12.9911615, 77.6569446 12.991175, 77.6571046 12.9912508, 77.657211 12.9913084, 77.6572943 12.9913521, 77.6575235 12.9914611, 77.6577157 12.9915557, 77.659826 12.9925719, 77.6603754 12.9928469, 77.6605249 12.9929217, 77.6612585 12.9932889, 77.6617373 12.9935285, 77.6620744 12.9936781, 77.6621565 12.9937136, 77.663366 12.9942378)",106.0,0.033985251683231806,0.8613607188703466
